Date, Open, High, Low, Close
01/23/12,334.1,333.45,333.45,333.45
01/20/12,333.25,334.11,334.11,334.11
01/19/12,332.66,333.32,333.32,333.32
01/18/12,332.29,332.73,332.73,332.73
01/17/12,331.35,332.66,332.66,332.65
01/13/12,331.57,331.28,331.28,331.28
01/12/12,331.84,331.6,331.6,331.6
01/11/12,333.87,331.81,331.81,331.81
01/10/12,332.68,333.88,333.88,333.88
01/09/12,332.16,332.64,332.64,332.64
01/06/12,334.31,332.16,332.16,332.16
01/05/12,334.92,334.36,334.36,334.36
01/04/12,335.64,334.97,334.97,334.97
01/03/12,335.58,335.68,335.68,335.68
12/30/11,337.4,335.54,335.54,335.54
12/29/11,335.14,337.43,337.43,337.43
12/28/11,336.68,335.11,335.11,335.11
12/27/11,336.92,336.82,336.82,336.82
12/23/11,333.95,336.97,336.97,336.96
12/22/11,334.54,333.94,333.94,333.94
12/21/11,331.12,334.76,334.76,334.76
12/20/11,324.72,331.12,331.12,331.12
12/19/11,326.4,325.01,325.01,325.01
12/16/11,326.17,326.39,326.39,326.39
12/15/11,322.98,326.15,326.15,326.15
12/14/11,324.66,322.99,322.99,322.99
12/13/11,325.69,324.67,324.67,324.67
12/12/11,328.09,325.64,325.64,325.64
12/09/11,325.01,328.12,328.12,328.12
12/08/11,328.31,325.01,325.01,325.01
12/07/11,327.62,328.31,328.31,328.31
12/06/11,327.22,327.94,327.94,327.94
12/05/11,326.03,327.22,327.22,327.22
12/02/11,326.68,325.91,325.91,325.91
12/01/11,327.57,326.62,326.62,326.62
11/30/11,319.86,327.6,327.6,327.6
11/29/11,316.51,320.01,320.01,320.01
11/28/11,312.3,316.89,316.89,316.89
11/25/11,311.48,312.09,312.09,312.09
11/23/11,314.97,311.48,311.48,311.48
11/22/11,314.8,315.06,315.06,315.06
11/21/11,319.71,314.84,314.84,314.84
11/18/11,318.44,319.76,319.76,319.76
11/17/11,319.97,318.43,318.43,318.43
11/16/11,322.61,319.97,319.97,319.97
11/15/11,321.34,322.64,322.64,322.64
11/14/11,323.52,321.38,321.38,321.38
11/11/11,319.95,323.52,323.52,323.52
11/10/11,317.18,319.92,319.92,319.92
11/09/11,324.39,317.15,317.15,317.15
11/08/11,321.3,324.6,324.6,324.6
11/07/11,319.16,321.32,321.32,321.32
11/04/11,320.79,319.18,319.18,319.18
11/03/11,316.8,320.81,320.81,320.81
11/02/11,314.43,316.92,316.92,316.92
11/01/11,319.76,314.36,314.36,314.36
10/31/11,324.01,319.91,319.91,319.89
10/28/11,324.6,324.03,324.03,324.03
10/27/11,320.77,324.67,324.67,324.67
10/26/11,317.84,320.64,320.64,320.65
10/25/11,321.4,317.81,317.81,317.81
10/24/11,323.27,321.48,321.48,321.48
10/21/11,318.34,323.3,323.3,323.3
10/20/11,316.85,318.35,318.35,318.35
10/19/11,317.53,316.84,316.84,316.84
10/18/11,315.52,317.95,317.95,317.95
10/17/11,318.45,315.53,315.53,315.53
10/14/11,316.2,318.45,318.45,318.45
10/13/11,316.51,316.15,316.15,316.15
10/12/11,313.99,316.51,316.51,316.51
10/11/11,314.66,313.92,313.92,313.92
10/10/11,309.97,314.68,314.68,314.68
10/07/11,308.09,309.86,309.86,309.86
10/06/11,304.95,308.08,308.08,308.08
10/05/11,304.23,304.96,304.96,304.96
10/04/11,302.08,304.32,304.32,304.32
10/03/11,306.7,302.2,302.2,302.2
09/30/11,310.27,306.72,306.72,306.71
09/29/11,307.46,310.33,310.33,310.33
09/28/11,312.63,307.3,307.3,307.3
09/27/11,310.76,312.73,312.73,312.73
09/26/11,305.23,310.74,310.74,310.74
09/23/11,305.14,305.21,305.21,305.21
