Date, Open, High, Low, Close
9/2/16,503.88,508.35,508.35,508.35
9/1/16,505.38,504.11,504.11,504.11
8/31/16,512.46,505.45,505.45,505.45
8/30/16,514.74,512.47,512.47,512.47
8/29/16,511.13,514.62,514.62,514.62
8/26/16,512.97,511.22,511.22,511.22
8/25/16,514.48,512.96,512.96,512.96
8/24/16,515.67,514.46,514.46,514.46
8/23/16,513.54,515.85,515.85,515.85
8/22/16,517.99,513.59,513.59,513.59
8/19/16,522.45,518.15,518.15,518.15
8/18/16,513.31,522.44,522.44,522.44
8/17/16,511.45,513.29,513.29,513.29
8/16/16,511.04,512.22,512.22,512.22
8/15/16,508.18,511.14,511.14,511.14
8/12/16,505.11,508.16,508.16,508.16
8/11/16,498.32,504.87,504.87,504.87
8/10/16,504.34,498.38,498.38,498.38
8/9/16,507.98,505.52,505.52,505.52
8/8/16,502.02,508.05,508.05,508.05
8/5/16,498.15,501.92,501.92,501.92
8/4/16,498.38,497.71,497.71,497.71
8/3/16,489.82,498.47,498.47,498.47
8/2/16,485.51,489.84,489.84,489.84
8/1/16,502.22,485.5,485.5,485.5
7/29/16,498.46,502.23,502.23,502.23
7/28/16,499.31,498.63,498.63,498.63
7/27/16,504.65,499.44,499.44,499.44
7/26/16,502.59,504.65,504.65,504.65
7/25/16,512.78,502.6,502.6,502.6
7/22/16,511.26,512.82,512.82,512.82
7/21/16,515.57,511.12,511.12,511.11
7/20/16,516.55,515.76,515.76,515.76
7/19/16,519.2,516.63,516.63,516.63
7/18/16,519.53,519.33,519.33,519.33
7/15/16,519.75,519.62,519.62,519.62
7/14/16,517.66,519.75,519.75,519.75
7/13/16,521.29,517.63,517.63,517.63
7/12/16,510.51,521.33,521.33,521.33
7/11/16,509.12,509.84,509.84,509.84
7/8/16,502.56,509.01,509.01,509.01
7/7/16,507.87,502.53,502.53,502.53
7/6/16,505.02,507.85,507.85,507.85
7/5/16,514.65,505.04,505.04,505.04
7/1/16,512.51,514.79,514.79,514.79
6/30/16,507.91,512.39,512.39,512.39
6/29/16,497.92,507.93,507.93,507.93
6/28/16,485.16,497.86,497.86,497.86
6/27/16,497.69,485.07,485.07,485.07
6/24/16,515.5,497.72,497.72,497.72
6/23/16,507.58,515.84,515.84,515.84
6/22/16,510.48,507.41,507.41,507.41
6/21/16,505.04,510.44,510.44,510.44
6/20/16,501.22,505.1,505.1,505.1
6/17/16,496.9,500.82,500.82,500.82
6/16/16,497.44,496.65,496.65,496.65
6/15/16,499.36,497.71,497.71,497.71
6/14/16,499.57,499.38,499.38,499.38
6/13/16,500.99,499.63,499.63,499.63
6/10/16,511.16,501.15,501.15,501.15
6/9/16,513.7,511.3,511.3,511.3
6/8/16,514.92,513.89,513.89,513.89
6/7/16,504.22,514.93,514.93,514.93
6/6/16,494.33,504.16,504.16,504.16
6/3/16,495.71,494.31,494.31,494.31
6/2/16,497.29,495.71,495.71,495.71
6/1/16,496.38,497.3,497.3,497.3
5/31/16,499.37,496.54,496.54,496.54
5/27/16,498.57,499.38,499.38,499.38
5/26/16,501.28,499.14,499.14,499.14
5/25/16,493.79,501.19,501.19,501.19
5/24/16,491.29,493.74,493.74,493.74
5/23/16,492.39,491.28,491.28,491.28
5/20/16,490.44,492.5,492.5,492.5
5/19/16,489.03,490.43,490.43,490.43
5/18/16,493.83,489.21,489.21,489.21
5/17/16,492.19,493.96,493.96,493.96
5/16/16,485.02,492.84,492.84,492.84
5/13/16,491.27,485.15,485.15,485.15
5/12/16,489.29,491.27,491.27,491.27
5/11/16,488.61,489.3,489.3,489.3
5/10/16,481.62,489.96,489.96,489.96
5/9/16,487.59,481.52,481.52,481.52
5/6/16,488.42,487.59,487.59,487.59
5/5/16,485.07,488.53,488.53,488.53
5/4/16,491.16,484.94,484.94,484.94
5/3/16,502.36,491.33,491.33,491.33
5/2/16,502.29,502.57,502.57,502.57
4/29/16,503.05,502.42,502.42,502.42
4/28/16,509.64,502.92,502.92,502.92
4/27/16,501.6,509.79,509.79,509.79
4/26/16,494.73,501.47,501.47,501.47
4/25/16,499.94,494.56,494.56,494.56
4/22/16,493.65,499.96,499.96,499.96
4/21/16,495.78,493.4,493.4,493.4
4/20/16,491.81,495.84,495.84,495.84
4/19/16,483,491.88,491.88,491.88
4/18/16,475.22,482.79,482.79,482.79
4/15/16,481.28,475.25,475.25,475.25
4/14/16,479.42,481.31,481.31,481.31
4/13/16,477.37,479.3,479.3,479.3
4/12/16,464.32,477.34,477.34,477.34
4/11/16,466.05,464.17,464.17,464.17
4/8/16,456.8,466.03,466.03,466.03
4/7/16,459.37,456.8,456.8,456.8
4/6/16,450.47,459.62,459.62,459.62
4/5/16,453.5,450.16,450.16,450.16
4/4/16,456,453.67,453.67,453.67
4/1/16,462.38,456,456,456
3/31/16,463.08,462.41,462.41,462.41
3/30/16,461.92,463.14,463.14,463.14
3/29/16,460.16,461.87,461.87,461.87
3/28/16,461.86,460.26,460.26,460.26
3/24/16,459.4,461.84,461.84,461.84
3/23/16,469.43,459.58,459.58,459.58
3/22/16,470.87,469.44,469.44,469.44
3/21/16,473.21,470.98,470.98,470.98
3/18/16,472.47,473.35,473.35,473.35
3/17/16,465.91,472.43,472.43,472.43
3/16/16,458.72,465.75,465.75,465.75
3/15/16,458.95,458.39,458.39,458.39
3/14/16,461.76,459.05,459.05,459.05
3/11/16,451.82,461.9,461.9,461.9
3/10/16,451.48,451.81,451.81,451.81
3/9/16,444.82,451.7,451.7,451.7
3/8/16,463.76,444.86,444.86,444.86
3/7/16,453.3,464.02,464.02,464.02
3/4/16,449.34,453.31,453.31,453.31
3/3/16,443.53,449.24,449.24,449.24
3/2/16,432.92,443.56,443.56,443.56
3/1/16,423.53,432.95,432.95,432.95
2/29/16,428.38,423.54,423.54,423.54
2/26/16,426.89,428.49,428.49,428.49
2/25/16,426.09,426.87,426.87,426.87
2/24/16,422.22,426.08,426.08,426.08
2/23/16,436.3,422.28,422.28,422.28
2/22/16,426.86,436.31,436.31,436.31
2/19/16,428.24,426.77,426.77,426.77
2/18/16,432.34,428.26,428.26,428.26
2/17/16,420.05,432.3,432.3,432.3
2/16/16,415.94,420.04,420.04,420.04
2/12/16,405.9,416.7,416.7,416.7
2/11/16,407.68,406.22,406.22,406.22
2/10/16,409.87,407.95,407.95,407.95
2/9/16,419.17,410,410,410
2/8/16,420.09,420.39,420.39,420.39
2/5/16,428.62,420.11,420.11,420.11
2/4/16,428.96,428.83,428.83,428.83
2/3/16,412.64,428.99,428.99,428.99
2/2/16,426.23,412.63,412.63,412.63
2/1/16,434.67,426.53,426.53,426.53
1/29/16,423.61,434.67,434.67,434.67
1/28/16,411.02,423.56,423.56,423.56
1/27/16,413.06,410.61,410.61,410.61
1/26/16,398.28,413.24,413.24,413.24
1/25/16,417,398.19,398.19,398.19
1/22/16,399.84,417.03,417.03,417.03
1/21/16,388.59,399.79,399.79,399.79
1/20/16,400.13,388.58,388.58,388.58
1/19/16,409.22,400.32,400.32,400.32
1/15/16,421.28,409.2,409.2,409.2
1/14/16,403.35,421.3,421.3,421.3
1/13/16,410.54,403.26,403.26,403.26
1/12/16,409.03,410.55,410.55,410.55
1/11/16,417.78,409.02,409.02,409.02
1/8/16,423.45,417.77,417.77,417.77
1/7/16,433.7,423.45,423.45,423.45
1/6/16,449.49,433.71,433.71,433.71
1/5/16,447.68,450.01,450.01,450.01
1/4/16,448.44,447.75,447.75,447.75
12/31/15,446.84,448.44,448.44,448.44
12/30/15,453.39,446.93,446.93,446.93
12/29/15,450.66,453.58,453.58,453.58
12/28/15,458.47,450.45,450.45,450.45
12/24/15,462.91,458.67,458.67,458.67
12/23/15,444.17,462.88,462.88,462.88
12/22/15,438.69,444.03,444.03,444.03
12/21/15,438.56,438.68,438.68,438.68
12/18/15,445.74,438.48,438.48,438.48
12/17/15,457.31,445.74,445.74,445.74
12/16/15,459.44,457.09,457.09,457.09
12/15/15,446.83,459.45,459.45,459.45
12/14/15,443.12,446.73,446.73,446.73
12/11/15,458.31,443.14,443.14,443.14
12/10/15,455.62,458.55,458.55,458.55
12/9/15,449.59,455.74,455.74,455.74
12/8/15,456.11,449.75,449.75,449.75
12/7/15,473.69,456.56,456.56,456.56
12/4/15,476.3,473.94,473.94,473.94
12/3/15,486.32,476.43,476.43,476.43
12/2/15,501.55,486.21,486.21,486.21
12/1/15,498.16,501.81,501.81,501.81
11/30/15,496.21,498.26,498.26,498.26
11/27/15,499.72,496.34,496.34,496.34
11/25/15,503.87,499.73,499.73,499.73
11/24/15,493.11,503.9,503.9,503.9
11/23/15,489.85,493.11,493.11,493.11
11/20/15,495,489.86,489.86,489.86
11/19/15,501.32,495,495,495
11/18/15,493.52,501.42,501.42,501.42
11/17/15,499.27,493.49,493.49,493.49
11/16/15,482.73,499.26,499.26,499.26
11/13/15,486.4,483.52,483.52,483.52
11/12/15,498.09,486.41,486.41,486.41
11/11/15,507.96,498.34,498.34,498.34
11/10/15,506.49,508.03,508.03,508.03
11/9/15,513.02,506.73,506.73,506.73
11/6/15,516.32,514.21,514.21,514.21
11/5/15,521.77,516.43,516.43,516.43
11/4/15,527.38,521.87,521.87,521.87
11/3/15,514.51,527.38,527.38,527.38
11/2/15,501.95,514.36,514.36,514.36
10/30/15,498.78,502.11,502.11,502.11
10/29/15,496.7,498.71,498.71,498.71
10/28/15,486.43,497.23,497.23,497.23
10/27/15,491.92,486.44,486.44,486.44
10/26/15,504.85,492.13,492.13,492.13
10/23/15,505.76,504.85,504.85,504.85
10/22/15,495.92,505.85,505.85,505.85
10/21/15,500.91,495.77,495.77,495.77
10/20/15,500.07,500.96,500.96,500.96
10/19/15,509.77,500.12,500.12,500.12
10/16/15,509.08,509.95,509.95,509.95
10/15/15,500.54,509.05,509.05,509.05
10/14/15,496.18,500.9,500.9,500.9
10/13/15,500.58,496.2,496.2,496.2
10/12/15,506.17,500.69,500.69,500.69
10/9/15,509.9,506.18,506.18,506.18
10/8/15,500.41,509.88,509.88,509.88
10/7/15,494.09,500.41,500.41,500.41
10/6/15,483.11,493.86,493.86,493.86
10/5/15,469.8,483.09,483.09,483.09
10/2/15,451.46,469.69,469.69,469.69
10/1/15,451.49,451.58,451.58,451.58
9/30/15,440.69,451.33,451.33,451.33
9/29/15,440.5,440.55,440.55,440.55
9/28/15,456.69,440.49,440.49,440.49
9/25/15,455.65,456.85,456.85,456.85
9/24/15,453.62,455.58,455.58,455.58
9/23/15,460.03,453.71,453.71,453.71
9/22/15,464.79,460.02,460.02,460.02
9/21/15,462.45,465.06,465.06,465.06
9/18/15,474.84,462.41,462.41,462.41
9/17/15,475,474.86,474.86,474.86
9/16/15,462.29,475.03,475.03,475.03
9/15/15,457.25,462.23,462.23,462.23
9/14/15,460.95,457.24,457.24,457.24
9/11/15,464.24,460.95,460.95,460.95
9/10/15,461.91,464.39,464.39,464.39
9/9/15,470.97,461.89,461.89,461.89
9/8/15,464.15,471.03,471.03,471.03
9/4/15,472.24,464.18,464.18,464.18
9/3/15,470.83,472.35,472.35,472.35
9/2/15,466.5,470.8,470.8,470.8
9/1/15,484.01,466.5,466.5,466.5
8/31/15,478.82,484.21,484.21,484.21
8/28/15,469.53,479.16,479.16,479.16
8/27/15,447.9,469.53,469.53,469.53
8/26/15,432.64,447.55,447.55,447.55
8/25/15,438.76,432.4,432.4,432.4
8/24/15,455.52,438.36,438.36,438.36
8/21/15,478.88,462.29,462.29,462.29
8/20/15,489.76,478.94,478.94,478.94
8/19/15,503.77,489.75,489.75,489.75
8/18/15,505.81,503.79,503.79,503.79
8/17/15,505.13,505.81,505.81,505.81
8/14/15,507.11,506.05,506.05,506.05
8/13/15,513.88,507.11,507.11,507.11
8/12/15,504.62,514.03,514.03,514.03
8/11/15,504.4,504.66,504.66,504.66
8/10/15,490.28,505.61,505.61,505.61
8/7/15,499.62,490.35,490.35,490.35
8/6/15,491.82,499.63,499.63,499.63
8/5/15,495.78,491.84,491.84,491.84
8/4/15,497.93,495.55,495.55,495.55
8/3/15,508.02,497.85,497.85,497.85
7/31/15,521.48,508.05,508.05,508.05
7/30/15,524.88,521.6,521.6,521.6
7/29/15,518.07,525,525,525
7/28/15,503.36,518.36,518.36,518.36
7/27/15,510.21,503.33,503.33,503.33
7/24/15,520.57,510.24,510.24,510.24
7/23/15,521.78,520.56,520.56,520.56
7/22/15,525.5,522.13,522.13,522.13
7/21/15,525.04,525.51,525.51,525.51
7/20/15,531.83,525.01,525.01,525.01
7/17/15,537.59,531.86,531.86,531.86
7/16/15,537.49,537.62,537.62,537.62
7/15/15,546.1,537.33,537.33,537.33
7/14/15,541.62,546.16,546.16,546.16
7/13/15,538.28,541.64,541.64,541.64
7/10/15,535.57,538.25,538.25,538.25
7/9/15,533.72,535.53,535.53,535.53
7/8/15,544.11,533.49,533.49,533.49
7/7/15,539.37,544.14,544.14,544.14
7/6/15,546.24,539.38,539.38,539.38
7/2/15,543.96,546.28,546.28,546.28
7/1/15,551.1,543.91,543.91,543.91
6/30/15,547.58,551.11,551.11,551.11
6/29/15,557.32,547.54,547.54,547.54
6/26/15,555.93,557.32,557.32,557.32
6/25/15,561.74,555.98,555.98,555.98
6/24/15,565.26,561.72,561.72,561.72
6/23/15,563.56,565.27,565.27,565.27
6/22/15,558.02,563.5,563.5,563.5
6/19/15,562.98,558.01,558.01,558.01
6/18/15,562.64,563,563,563
6/17/15,563.56,562.62,562.62,562.62
6/16/15,558.89,563.43,563.43,563.43
6/15/15,560.47,558.88,558.88,558.88
