Date,Open,High,Low,Close,Volume
2019-10-09,412.44,416.77,416.77,416.77,1
2019-10-08,419.82,412.37,412.37,412.37,1
2019-10-07,423.78,419.86,419.86,419.86,1
2019-10-04,421.03,423.76,423.76,423.76,1
2019-10-03,415.89,421.16,421.16,421.16,1
2019-10-02,427.04,415.93,415.93,415.93,1
2019-10-01,437.18,427.07,427.07,427.07,1
2019-09-30,440.43,437.13,437.13,437.13,1
2019-09-27,440.37,440.45,440.45,440.45,1
2019-09-26,446.34,440.45,440.45,440.45,1
2019-09-25,445.27,446.4,446.4,446.4,1
2019-09-24,452.73,445.38,445.38,445.38,1
2019-09-23,452.19,452.76,452.76,452.76,1
2019-09-20,451.92,452.25,452.25,452.25,1
2019-09-19,453.74,451.89,451.89,451.89,1
2019-09-18,455.5,453.64,453.64,453.64,1
2019-09-17,462.46,455.54,455.54,455.54,1
2019-09-16,448.25,462.55,462.55,462.55,1
2019-09-13,444.35,447.81,447.81,447.81,1
2019-09-12,446.8,444.25,444.25,444.25,1
2019-09-11,446.99,447.08,447.08,447.08,1
2019-09-10,441.32,446.98,446.98,446.98,1
2019-09-09,432.98,441.27,441.27,441.27,1
2019-09-06,430.89,433.24,433.24,433.24,1
2019-09-05,425.73,431.01,431.01,431.01,1
2019-09-04,419.88,425.6,425.6,425.6,1
2019-09-03,421.59,419.76,419.76,419.76,1
2019-08-30,421.73,422.09,422.09,422.09,1
2019-08-29,415.79,421.74,421.74,421.74,1
2019-08-28,409.99,415.71,415.71,415.71,1
2019-08-27,412.64,409.96,409.96,409.96,1
2019-08-26,410.78,412.53,412.53,412.53,1
2019-08-23,424.83,410.68,410.68,410.68,1
2019-08-22,427.1,425.02,425.02,425.02,1
2019-08-21,424.06,427.08,427.08,427.08,1
2019-08-20,427.81,423.89,423.89,423.89,1
2019-08-19,418.98,428.01,428.01,428.01,1
2019-08-16,413.23,419.03,419.03,419.03,1
2019-08-15,416.24,414.12,414.12,414.12,1
2019-08-14,433.96,416.27,416.27,416.27,1
2019-08-13,429.77,434.15,434.15,434.15,1
2019-08-12,434.59,429.65,429.65,429.79,1
2019-08-09,441.46,435.96,435.96,435.96,1
2019-08-08,429.22,441.49,441.49,441.49,1
2019-08-07,431.92,429.08,429.08,429.08,1
2019-08-06,432.76,432.35,432.35,432.35,1
2019-08-05,445.51,432.63,432.63,432.63,1
2019-08-02,452.0,445.85,445.85,445.85,1
2019-08-01,462.34,451.93,451.93,451.93,1
2019-07-31,464.99,462.47,462.47,462.47,1
2019-07-30,459.73,464.95,464.95,464.95,1
2019-07-29,461.47,459.92,459.92,459.92,1
2019-07-26,463.71,461.46,461.46,461.46,1
2019-07-25,469.43,463.77,463.77,463.77,1
2019-07-24,467.28,469.21,469.21,469.21,1
2019-07-23,465.99,467.32,467.32,467.32,1
2019-07-22,464.01,466.07,466.07,466.07,1
2019-07-19,461.59,464.01,464.01,464.01,1
2019-07-18,461.75,461.75,461.75,461.75,1
2019-07-17,467.15,461.79,461.79,461.79,1
2019-07-16,472.42,467.15,467.15,467.15,1
2019-07-15,476.95,472.47,472.47,472.47,1
2019-07-12,475.17,476.89,476.89,476.89,1
2019-07-11,474.35,475.13,475.13,475.13,1
2019-07-10,467.76,474.26,474.26,474.26,1
2019-07-09,467.35,467.7,467.7,467.7,1
2019-07-08,466.77,467.3,467.3,467.3,1
2019-07-05,466.2,466.84,466.84,466.84,1
2019-07-03,463.57,466.33,466.33,466.33,1
2019-07-02,471.71,463.54,463.54,463.54,1
2019-07-01,471.69,471.74,471.74,471.74,1
2019-06-28,465.75,471.28,471.28,471.28,1
2019-06-27,469.47,465.73,465.73,465.73,1
2019-06-26,462.82,469.46,469.46,469.46,1
2019-06-25,466.19,462.36,462.36,462.36,1
2019-06-24,470.44,466.21,466.21,466.21,1
2019-06-21,466.76,470.57,470.57,470.57,1
2019-06-20,457.04,466.74,466.74,466.74,1
2019-06-19,457.66,456.65,456.65,456.65,1
2019-06-18,451.79,457.67,457.67,457.67,1
2019-06-17,447.48,451.55,451.55,451.55,1
2019-06-14,450.86,447.48,447.48,447.48,1
2019-06-13,445.27,450.81,450.81,450.81,1
2019-06-12,451.5,445.26,445.26,445.26,1
2019-06-11,451.32,451.75,451.75,451.75,1
2019-06-10,449.72,451.19,451.19,451.19,1
2019-06-07,447.61,449.69,449.69,449.69,1
2019-06-06,440.13,447.85,447.85,447.85,1
2019-06-05,445.04,440.25,440.25,440.25,1
2019-06-04,437.78,445.06,445.06,445.06,1
2019-06-03,432.11,438.01,438.01,438.01,1
2019-05-31,438.9,432.1,432.1,432.1,1
2019-05-30,444.36,439.19,439.19,439.19,1
2019-05-29,447.19,444.45,444.45,444.45,1
2019-05-28,452.27,447.24,447.24,447.24,1
2019-05-24,451.7,452.22,452.22,452.22,1
2019-05-23,466.05,451.53,451.53,451.53,1
2019-05-22,473.57,466.1,466.1,466.1,1
2019-05-21,468.54,473.58,473.58,473.58,1
2019-05-20,468.22,468.55,468.55,468.55,1
2019-05-17,472.87,468.23,468.23,468.23,1
2019-05-16,470.8,473.19,473.19,473.19,1
2019-05-15,469.04,471.42,471.42,471.42,1
2019-05-14,464.07,469.26,469.26,469.26,1
2019-05-13,471.48,464.19,464.19,464.19,1
2019-05-10,469.73,471.66,471.66,471.66,1
2019-05-09,470.92,471.27,471.27,471.27,1
2019-05-08,471.22,470.95,470.95,470.95,1
2019-05-07,474.16,471.23,471.23,471.23,1
2019-05-06,474.17,474.19,474.19,474.19,1
2019-05-03,470.78,474.5,474.5,474.5,1
2019-05-02,478.5,470.54,470.54,470.54,1
2019-05-01,489.39,478.74,478.74,478.74,1
2019-04-30,489.46,489.38,489.38,489.38,1
2019-04-29,490.3,489.24,489.24,489.24,1
2019-04-26,496.18,490.47,490.47,490.47,1
2019-04-25,497.9,496.5,496.5,496.5,1
2019-04-24,507.2,497.89,497.89,497.89,1
2019-04-23,507.09,507.26,507.26,507.26,1
2019-04-22,497.19,507.08,507.08,507.08,1
2019-04-18,499.48,496.88,496.88,496.88,1
2019-04-17,500.14,499.51,499.51,499.51,1
2019-04-16,497.01,499.94,499.94,499.94,1
2019-04-15,499.42,496.76,496.76,496.76,1
2019-04-12,498.75,499.6,499.6,499.6,1
2019-04-11,498.37,498.68,498.68,498.68,1
2019-04-10,496.6,498.51,498.51,498.51,1
2019-04-09,502.72,496.42,496.42,496.42,1
2019-04-08,500.62,502.9,502.9,502.9,1
2019-04-05,492.16,500.45,500.45,500.45,1
2019-04-04,487.96,492.11,492.11,492.11,1
2019-04-03,492.68,487.93,487.93,487.93,1
2019-04-02,496.21,492.66,492.66,492.66,1
2019-04-01,489.79,496.14,496.14,496.14,1
2019-03-29,490.47,489.45,489.45,489.45,1
2019-03-28,488.25,490.21,490.21,490.21,1
2019-03-27,491.8,488.39,488.39,488.39,1
2019-03-26,484.91,491.84,491.84,491.84,1
2019-03-25,484.85,484.83,484.83,484.83,1
2019-03-22,497.83,484.86,484.86,484.86,1
2019-03-21,494.49,497.92,497.92,497.92,1
2019-03-20,490.15,494.51,494.51,494.51,1
2019-03-19,491.62,490.15,490.15,490.15,1
2019-03-18,484.84,491.57,491.57,491.57,1
2019-03-15,485.15,484.84,484.84,484.84,1
2019-03-14,484.95,485.24,485.24,485.24,1
2019-03-13,479.87,484.96,484.96,484.96,1
2019-03-12,477.09,479.75,479.75,479.75,1
2019-03-11,469.85,476.99,476.99,476.99,1
2019-03-08,478.72,469.77,469.77,469.77,1
2019-03-07,481.7,479.13,479.13,479.13,1
2019-03-06,487.98,481.88,481.88,481.88,1
2019-03-05,489.62,488.11,488.11,488.11,1
2019-03-04,488.65,489.64,489.64,489.64,1
2019-03-01,480.1,488.65,488.65,488.65,1
2019-02-28,484.63,479.94,479.94,479.94,1
2019-02-27,482.78,484.65,484.65,484.65,1
2019-02-26,484.01,482.79,482.79,482.79,1
2019-02-25,483.25,484.13,484.13,484.13,1
2019-02-22,481.9,483.41,483.41,483.41,1
2019-02-21,489.31,481.81,481.81,481.81,1
2019-02-20,487.29,489.38,489.38,489.38,1
2019-02-19,485.64,487.3,487.3,487.3,1
2019-02-15,478.47,485.89,485.89,485.89,1
2019-02-14,476.68,478.3,478.3,478.3,1
2019-02-13,471.62,477.57,477.57,477.57,1
2019-02-12,465.65,471.49,471.49,471.49,1
2019-02-11,463.54,465.97,465.97,465.97,1
2019-02-08,465.56,463.84,463.84,463.84,1
2019-02-07,477.02,467.21,467.21,467.21,1
2019-02-06,480.79,477.37,477.37,477.37,1
2019-02-05,480.27,481.05,481.05,481.05,1
2019-02-04,479.33,480.26,480.26,480.26,1
2019-02-01,470.81,479.44,479.44,479.44,1
2019-01-31,467.47,470.81,470.81,470.81,1
2019-01-30,461.45,467.49,467.49,467.49,1
2019-01-29,460.27,461.36,461.36,461.36,1
2019-01-28,464.64,459.9,459.9,459.9,1
2019-01-25,459.18,464.69,464.69,464.69,1
2019-01-24,456.54,459.26,459.26,459.26,1
2019-01-23,461.17,456.54,456.54,456.54,1
2019-01-22,471.41,461.15,461.15,461.15,1
2019-01-18,462.61,471.53,471.53,471.53,1
2019-01-17,457.99,462.58,462.58,462.58,1
2019-01-16,458.63,458.1,458.1,458.1,1
2019-01-15,457.42,458.8,458.8,458.8,1
2019-01-14,457.89,457.43,457.43,457.43,1
2019-01-11,461.12,458.28,458.28,458.28,1
2019-01-10,459.25,461.17,461.17,461.17,1
2019-01-09,453.2,459.67,459.67,459.67,1
2019-01-08,449.16,452.87,452.87,452.87,1
2019-01-07,443.48,449.14,449.14,449.14,1
2019-01-04,428.47,443.41,443.41,443.41,1
2019-01-03,432.84,428.07,428.07,428.07,1
2019-01-02,423.92,432.85,432.85,432.85,1
2018-12-31,422.17,424.07,424.07,424.07,1
2018-12-28,425.98,422.16,422.16,422.16,1
2018-12-27,422.85,425.97,425.97,425.97,1
2018-12-26,398.47,423.26,423.26,423.26,1
2018-12-24,414.94,398.39,398.39,398.39,1
2018-12-21,419.5,415.06,415.06,415.06,1
2018-12-20,431.03,419.45,419.45,419.45,1
2018-12-19,436.99,431.5,431.5,431.5,1
2018-12-18,447.58,436.96,436.96,436.96,1
2018-12-17,455.92,447.46,447.46,447.46,1
2018-12-14,466.9,455.93,455.93,455.93,1
2018-12-13,465.13,467.05,467.05,467.05,1
2018-12-12,463.99,465.37,465.37,465.37,1
2018-12-11,463.91,463.86,463.86,463.86,1
2018-12-10,471.27,463.72,463.72,463.72,1
2018-12-07,474.22,471.34,471.34,471.34,1
2018-12-06,482.28,474.39,474.39,474.39,1
2018-12-04,497.31,482.93,482.93,482.93,1
2018-12-03,486.81,497.52,497.52,497.52,1
2018-11-30,487.47,486.42,486.42,486.42,1
2018-11-29,484.77,487.6,487.6,487.6,1
2018-11-28,476.44,484.76,484.76,484.76,1
2018-11-27,478.03,476.45,476.45,476.45,1
2018-11-26,470.23,478.03,478.03,478.03,1
2018-11-23,485.43,469.96,469.96,469.96,1
2018-11-21,478.33,485.82,485.82,485.82,1
2018-11-20,494.16,478.27,478.27,478.27,1
2018-11-19,494.52,494.55,494.55,494.55,1
2018-11-16,489.66,495.03,495.03,495.03,1
2018-11-15,481.62,489.65,489.65,489.65,1
2018-11-14,483.17,482.52,482.52,482.52,1
2018-11-13,494.71,483.03,483.03,483.03,1
2018-11-09,505.99,505.68,505.68,505.68,1
2018-11-08,518.85,507.56,507.56,507.56,1
2018-11-07,511.38,519.0,519.0,519.0,1
2018-11-06,509.01,510.77,510.77,510.77,1
2018-11-05,501.35,509.06,509.06,509.06,1
2018-11-02,501.55,500.99,500.99,500.99,1
2018-11-01,497.43,501.52,501.52,501.52,1
2018-10-31,494.65,497.37,497.37,497.37,1
2018-10-30,483.07,494.41,494.41,494.41,1
2018-10-29,492.67,483.31,483.31,483.31,1
2018-10-26,496.13,492.59,492.59,492.59,1
2018-10-25,491.19,496.47,496.47,496.47,1
2018-10-24,510.4,490.83,490.83,490.83,1
2018-10-23,524.14,510.17,510.17,510.17,1
2018-10-22,530.29,524.19,524.19,524.19,1
2018-10-19,534.37,530.02,530.02,530.02,1
2018-10-18,536.81,534.41,534.41,534.41,1
2018-10-17,540.75,537.01,537.01,537.01,1
2018-10-16,536.07,540.77,540.77,540.77,1
2018-10-15,540.57,536.08,536.08,536.08,1
2018-10-12,539.4,540.51,540.51,540.51,1
2018-10-11,555.62,538.87,538.87,538.87,1
2018-10-10,576.68,556.04,556.04,556.04,1
2018-10-09,571.23,576.72,576.72,576.72,1
2018-10-05,571.63,571.36,571.36,571.36,1
2018-10-04,574.54,571.61,571.61,571.61,1
2018-10-03,569.9,574.55,574.55,574.55,1
2018-10-02,569.12,569.86,569.86,569.86,1
2018-10-01,560.93,569.13,569.13,569.13,1
2018-09-28,562.28,560.91,560.91,560.91,1
2018-09-27,562.35,562.37,562.37,562.37,1
2018-09-26,567.56,562.11,562.11,562.11,1
2018-09-25,564.89,567.74,567.74,567.74,1
2018-09-24,556.65,564.51,564.51,564.51,1
2018-09-21,552.54,556.34,556.34,556.34,1
2018-09-20,552.48,552.36,552.36,552.36,1
2018-09-19,550.48,552.68,552.68,552.68,1
2018-09-18,546.91,550.58,550.58,550.58,1
2018-09-17,545.94,546.77,546.77,546.77,1
2018-09-14,542.87,545.87,545.87,545.87,1
2018-09-13,542.81,542.83,542.83,542.83,1
2018-09-12,540.09,542.82,542.82,542.82,1
2018-09-11,534.6,540.06,540.06,540.06,1
2018-09-10,535.1,534.83,534.83,534.83,1
2018-09-07,534.72,534.93,534.93,534.93,1
2018-09-06,545.04,535.06,535.06,535.06,1
2018-09-05,546.0,545.58,545.58,545.58,1
2018-09-04,547.48,546.02,546.02,546.02,1
2018-08-31,548.06,547.58,547.58,547.58,1
2018-08-30,553.38,551.63,551.63,551.63,1
2018-08-29,550.09,553.39,553.39,553.39,1
2018-08-28,552.44,549.94,549.94,549.94,1
2018-08-27,548.49,552.44,552.44,552.44,1
2018-08-24,544.37,548.4,548.4,548.4,1
2018-08-23,546.94,544.07,544.07,544.07,1
2018-08-22,540.71,546.93,546.93,546.93,1
2018-08-21,538.07,540.46,540.46,540.46,1
2018-08-20,534.09,537.8,537.8,537.8,1
2018-08-17,532.96,534.27,534.27,534.27,1
2018-08-16,529.03,532.85,532.85,532.85,1
2018-08-15,548.73,529.59,529.59,529.59,1
2018-08-14,547.8,548.87,548.87,548.87,1
2018-08-13,554.14,547.44,547.44,547.44,1
2018-08-10,551.38,554.18,554.18,554.18,1
2018-08-09,557.66,552.7,552.7,552.7,1
2018-08-08,561.56,557.65,557.65,557.65,1
2018-08-07,558.3,561.93,561.93,561.93,1
2018-08-06,556.0,557.93,557.93,557.93,1
2018-08-03,558.5,556.06,556.06,556.06,1
2018-08-02,561.45,558.66,558.66,558.66,1
2018-08-01,568.89,561.58,561.58,561.58,1
2018-07-31,570.93,569.16,569.16,569.16,1
2018-07-30,566.43,570.98,570.98,570.98,1
2018-07-27,568.98,566.22,566.22,566.22,1
2018-07-26,563.53,569.12,569.12,569.12,1
2018-07-25,558.55,563.52,563.52,563.52,1
2018-07-24,551.24,558.48,558.48,558.48,1
2018-07-23,553.44,551.23,551.23,551.23,1
2018-07-20,555.22,553.41,553.41,553.41,1
2018-07-19,555.33,555.37,555.37,555.37,1
2018-07-18,554.91,555.47,555.47,555.47,1
2018-07-17,557.39,555.3,555.3,555.3,1
2018-07-16,563.78,557.42,557.42,557.42,1
2018-07-13,560.96,564.08,564.08,564.08,1
2018-07-12,559.85,560.96,560.96,560.96,1
2018-07-11,571.91,559.84,559.84,559.84,1
2018-07-10,568.05,572.13,572.13,572.13,1
2018-07-09,559.71,567.93,567.93,567.93,1
2018-07-06,555.85,559.67,559.67,559.67,1
2018-07-05,557.09,555.97,555.97,555.97,1
2018-07-03,553.0,556.84,556.84,556.84,1
2018-07-02,561.44,552.86,552.86,552.86,1
2018-06-29,557.97,561.54,561.54,561.54,1
2018-06-28,558.83,557.93,557.93,557.93,1
2018-06-27,551.31,558.58,558.58,558.58,1
2018-06-26,543.54,551.2,551.2,551.2,1
2018-06-25,555.71,543.6,543.6,543.6,1
2018-06-22,544.59,555.82,555.82,555.82,1
2018-06-21,554.48,543.84,543.84,543.84,1
2018-06-20,552.19,554.52,554.52,554.52,1
2018-06-19,553.45,552.17,552.17,552.17,1
2018-06-18,547.5,553.66,553.66,553.66,1
2018-06-15,559.24,547.51,547.51,547.51,1
2018-06-14,560.5,559.3,559.3,559.3,1
2018-06-13,562.75,560.5,560.5,560.5,1
2018-06-12,566.99,562.79,562.79,562.79,1
2018-06-11,565.03,567.05,567.05,567.05,1
2018-06-08,566.02,565.02,565.02,565.02,1
2018-06-07,557.35,566.26,566.26,566.26,1
2018-06-06,554.33,557.43,557.43,557.43,1
2018-06-05,555.77,554.3,554.3,554.3,1
2018-06-04,561.41,556.21,556.21,556.21,1
2018-06-01,558.48,561.37,561.37,561.37,1
2018-05-31,562.72,558.35,558.35,558.35,1
2018-05-30,546.0,563.01,563.01,563.01,1
2018-05-29,547.71,546.01,546.01,546.01,1
2018-05-25,562.35,547.77,547.77,547.77,1
2018-05-24,571.91,562.44,562.44,562.44,1
2018-05-23,571.86,571.98,571.98,571.98,1
2018-05-22,579.35,571.99,571.99,571.99,1
2018-05-21,574.0,579.4,579.4,579.4,1
2018-05-18,578.42,573.85,573.85,573.85,1
2018-05-17,570.31,578.51,578.51,578.51,1
2018-05-16,568.75,571.02,571.02,571.02,1
2018-05-15,568.67,568.92,568.92,568.92,1
2018-05-14,565.3,568.85,568.85,568.85,1
2018-05-11,564.47,565.28,565.28,565.28,1
2018-05-10,561.24,565.87,565.87,565.87,1
2018-05-09,550.39,561.29,561.29,561.29,1
2018-05-08,545.85,550.1,550.1,550.1,1
2018-05-07,545.03,545.84,545.84,545.84,1
2018-05-04,542.33,544.84,544.84,544.84,1
2018-05-03,543.43,542.41,542.41,542.41,1
2018-05-02,541.53,543.68,543.68,543.68,1
2018-05-01,544.55,541.54,541.54,541.54,1
2018-04-30,544.68,544.56,544.56,544.56,1
2018-04-27,550.94,544.78,544.78,544.78,1
2018-04-26,543.34,551.49,551.49,551.49,1
2018-04-25,538.9,543.32,543.32,543.32,1
2018-04-24,544.79,538.93,538.93,538.93,1
2018-04-23,541.4,544.78,544.78,544.78,1
2018-04-20,544.18,541.48,541.48,541.48,1
2018-04-19,543.25,544.26,544.26,544.26,1
2018-04-18,535.26,543.5,543.5,543.5,1
2018-04-17,533.18,535.23,535.23,535.23,1
2018-04-16,527.77,533.1,533.1,533.1,1
2018-04-13,522.17,527.75,527.75,527.75,1
2018-04-12,522.13,522.08,522.08,522.08,1
2018-04-11,516.81,522.11,522.11,522.11,1
2018-04-10,500.5,516.73,516.73,516.73,1
2018-04-09,497.79,500.13,500.13,500.13,1
2018-04-06,507.05,497.8,497.8,497.8,1
2018-04-05,498.16,507.14,507.14,507.14,1
2018-04-04,498.53,498.1,498.1,498.1,1
2018-04-03,488.34,498.79,498.79,498.79,1
2018-04-02,498.12,488.35,488.35,488.35,1
2018-03-29,487.78,498.29,498.29,498.29,1
2018-03-28,497.69,487.78,487.78,487.78,1
2018-03-27,502.06,497.68,497.68,497.67,1
2018-03-26,493.6,502.07,502.07,502.07,1
2018-03-23,496.41,493.31,493.31,493.31,1
2018-03-22,506.36,496.27,496.27,496.27,1
2018-03-21,493.74,506.58,506.58,506.58,1
2018-03-20,489.71,493.61,493.61,493.61,1
2018-03-19,497.77,489.5,489.5,489.5,1
2018-03-16,492.94,497.93,497.93,497.93,1
2018-03-15,495.02,492.95,492.95,492.95,1
2018-03-14,498.29,495.04,495.04,495.04,1
2018-03-13,501.83,498.27,498.27,498.27,1
2018-03-12,502.13,501.89,501.89,501.89,1
2018-03-09,492.83,502.18,502.18,502.18,1
2018-03-08,492.85,492.6,492.6,492.6,1
2018-03-07,497.15,493.18,493.18,493.18,1
2018-03-06,497.08,497.31,497.31,497.31,1
2018-03-05,491.74,497.11,497.11,497.11,1
2018-03-02,489.7,491.86,491.86,491.86,1
2018-03-01,490.67,489.87,489.87,489.87,1
2018-02-28,502.15,490.67,490.67,490.67,1
2018-02-27,508.87,502.15,502.15,502.15,1
2018-02-26,505.83,508.91,508.91,508.91,1
2018-02-23,494.93,505.59,505.59,505.59,1
2018-02-22,489.65,494.73,494.73,494.73,1
2018-02-21,497.69,489.44,489.44,489.44,1
2018-02-20,500.38,497.69,497.69,497.69,1
2018-02-16,501.58,500.52,500.52,500.52,1
2018-02-15,503.14,501.76,501.76,501.76,1
2018-02-14,496.9,503.89,503.89,503.89,1
2018-02-13,499.14,496.92,496.92,496.92,1
2018-02-12,491.09,499.15,499.15,499.15,1
2018-02-09,491.5,491.04,491.04,491.04,1
2018-02-08,507.9,492.78,492.78,492.78,1
2018-02-07,516.52,507.9,507.9,507.9,1
2018-02-06,512.71,516.52,516.52,516.52,1
2018-02-05,536.22,513.07,513.07,513.07,1
2018-02-02,559.39,536.43,536.43,536.43,1
2018-02-01,553.6,559.54,559.54,559.54,1
2018-01-31,553.04,553.45,553.45,553.45,1
2018-01-30,563.97,552.97,552.97,552.97,1
2018-01-29,573.22,564.37,564.37,564.37,1
2018-01-26,569.74,573.24,573.24,573.24,1
2018-01-25,574.27,569.76,569.76,569.76,1
2018-01-24,575.64,574.21,574.21,574.21,1
2018-01-23,576.53,575.64,575.64,575.64,1
2018-01-22,564.66,576.52,576.52,576.52,1
2018-01-19,565.16,564.66,564.66,564.66,1
2018-01-18,569.66,565.24,565.24,565.24,1
2018-01-17,564.91,569.78,569.78,569.78,1
2018-01-16,571.96,564.96,564.96,564.96,1
2018-01-12,566.57,572.02,572.02,572.02,1
2018-01-11,555.33,566.56,566.56,566.56,1
2018-01-10,556.0,555.32,555.32,555.32,1
2018-01-09,557.65,555.87,555.87,555.87,1
2018-01-08,554.41,557.64,557.64,557.64,1
2018-01-05,554.36,554.41,554.41,554.41,1
2018-01-04,551.24,554.51,554.51,554.51,1
2018-01-03,542.94,551.22,551.22,551.22,1
2018-01-02,533.46,542.93,542.93,542.93,1
2017-12-29,535.63,533.41,533.41,533.41,1
2017-12-28,535.05,535.52,535.52,535.52,1
2017-12-27,536.64,535.03,535.03,535.03,1
2017-12-26,532.38,536.75,536.75,536.75,1
2017-12-22,531.24,532.36,532.36,532.36,1
2017-12-21,520.36,531.21,531.21,531.21,1
2017-12-20,513.34,520.38,520.38,520.38,1
2017-12-19,512.76,513.32,513.32,513.32,1
2017-12-18,509.29,512.76,512.76,512.76,1
2017-12-15,509.77,509.24,509.24,509.24,1
2017-12-14,511.02,509.38,509.38,509.38,1
2017-12-13,511.7,511.04,511.04,511.04,1
2017-12-12,513.41,511.74,511.74,511.74,1
2017-12-11,509.77,513.4,513.4,513.4,1
2017-12-08,505.41,509.77,509.77,509.77,1
2017-12-07,503.82,505.47,505.47,505.47,1
2017-12-06,510.29,503.88,503.88,503.88,1
2017-12-05,512.87,510.46,510.46,510.46,1
2017-12-04,513.38,513.18,513.18,513.18,1
2017-12-01,509.32,513.33,513.33,513.33,1
2017-11-30,501.55,509.28,509.28,509.28,1
2017-11-29,498.85,501.51,501.51,501.51,1
2017-11-28,494.89,498.87,498.87,498.87,1
2017-11-27,499.78,494.8,494.8,494.8,1
2017-11-24,498.71,499.94,499.94,499.94,1
2017-11-22,496.43,498.58,498.58,498.58,1
2017-11-21,495.4,496.41,496.41,496.41,1
2017-11-20,496.12,495.3,495.3,495.3,1
2017-11-17,494.22,496.33,496.33,496.33,1
2017-11-16,496.16,494.2,494.2,494.2,1
2017-11-15,502.68,497.09,497.09,497.09,1
2017-11-14,510.78,503.0,503.0,503.0,1
2017-11-13,513.68,510.88,510.88,510.88,1
2017-11-09,516.22,517.84,517.84,517.84,1
2017-11-08,518.7,516.35,516.35,516.35,1
2017-11-07,519.32,518.41,518.41,518.41,1
2017-11-06,508.25,519.33,519.33,519.33,1
2017-11-03,506.8,508.14,508.14,508.14,1
2017-11-02,508.33,506.96,506.96,506.96,1
2017-11-01,503.1,508.54,508.54,508.54,1
2017-10-31,501.25,503.07,503.07,503.07,1
2017-10-30,499.39,501.26,501.26,501.26,1
2017-10-27,498.52,499.45,499.45,499.45,1
2017-10-26,497.3,498.46,498.46,498.46,1
2017-10-25,500.64,497.25,497.25,497.25,1
2017-10-24,499.38,500.67,500.67,500.67,1
2017-10-23,502.28,499.32,499.32,499.32,1
2017-10-20,500.94,502.26,502.26,502.26,1
2017-10-19,502.48,500.93,500.93,500.93,1
2017-10-18,506.03,502.5,502.5,502.5,1
2017-10-17,505.65,506.03,506.03,506.03,1
2017-10-16,504.47,505.61,505.61,505.61,1
2017-10-13,504.96,504.51,504.51,504.51,1
2017-10-12,506.64,504.87,504.87,504.87,1
2017-10-11,505.57,506.78,506.78,506.78,1
2017-10-10,505.19,505.57,505.57,505.57,1
2017-10-06,507.66,503.79,503.79,503.79,1
2017-10-05,505.89,507.94,507.94,507.94,1
2017-10-04,506.21,505.89,505.89,505.89,1
2017-10-03,506.54,506.21,506.21,506.21,1
2017-10-02,506.66,506.63,506.63,506.63,1
2017-09-29,506.58,506.72,506.72,506.72,1
2017-09-28,506.29,506.93,506.93,506.93,1
2017-09-27,503.76,506.17,506.17,506.17,1
2017-09-26,504.63,503.77,503.77,503.77,1
2017-09-25,497.44,504.74,504.74,504.74,1
2017-09-22,494.78,497.41,497.41,497.41,1
2017-09-21,495.05,494.78,494.78,494.78,1
2017-09-20,491.84,495.11,495.11,495.11,1
2017-09-19,489.9,491.73,491.73,491.73,1
2017-09-18,487.59,489.89,489.89,489.89,1
2017-09-15,486.48,487.76,487.76,487.76,1
2017-09-14,484.6,486.5,486.5,486.5,1
2017-09-13,478.7,484.63,484.63,484.63,1
2017-09-12,476.24,478.7,478.7,478.7,1
2017-09-11,472.2,476.23,476.23,476.23,1
2017-09-08,476.25,471.43,471.43,471.43,1
2017-09-07,475.46,476.48,476.48,476.48,1
2017-09-06,468.39,475.65,475.65,475.65,1
2017-09-05,465.39,467.98,467.98,467.98,1
2017-09-01,461.32,465.36,465.36,465.36,1
2017-08-31,459.39,461.61,461.61,461.61,1
2017-08-30,458.96,459.21,459.21,459.21,1
2017-08-29,459.55,459.06,459.06,459.06,1
2017-08-28,462.09,459.61,459.61,459.61,1
2017-08-25,459.55,461.78,461.78,461.78,1
2017-08-24,459.46,459.39,459.39,459.39,1
2017-08-23,457.59,459.47,459.47,459.47,1
2017-08-22,454.72,457.72,457.72,457.72,1
2017-08-21,456.98,454.57,454.57,454.57,1
2017-08-18,454.5,457.09,457.09,457.09,1
2017-08-17,461.01,454.52,454.52,454.52,1
2017-08-16,465.52,461.18,461.18,461.18,1
2017-08-15,468.32,466.44,466.44,466.44,1
2017-08-14,469.45,468.29,468.29,468.29,1
2017-08-11,472.81,469.55,469.55,469.55,1
2017-08-10,477.98,472.82,472.82,472.82,1
2017-08-09,478.63,479.23,479.23,479.23,1
2017-08-08,479.42,478.67,478.67,478.67,1
2017-08-07,483.09,479.27,479.27,479.27,1
2017-08-04,481.78,483.44,483.44,483.44,1
2017-08-03,488.02,481.77,481.77,481.77,1
2017-08-02,489.65,488.33,488.33,488.33,1
2017-08-01,489.53,489.87,489.87,489.87,1
2017-07-31,488.44,489.57,489.57,489.57,1
2017-07-28,489.4,488.44,488.44,488.44,1
2017-07-27,484.26,489.38,489.38,489.38,1
2017-07-26,484.09,484.56,484.56,484.56,1
2017-07-25,478.06,484.07,484.07,484.07,1
2017-07-24,479.41,478.03,478.03,478.03,1
2017-07-21,483.72,479.45,479.45,479.45,1
2017-07-20,485.35,483.73,483.73,483.72,1
2017-07-19,478.76,485.46,485.46,485.46,1
2017-07-18,481.14,478.78,478.78,478.78,1
2017-07-17,481.78,481.13,481.13,481.13,1
